country,tournament,season,week,game_id,home_team,home_team_id,away_team,away_team_id,home_score_period1,home_score_period2,home_score_normaltime,home_score_display,home_score_current,away_score_period1,away_score_period2,away_score_normaltime,away_score_display,away_score_current,start_timestamp,status
USA,USL W League,2023,1,11103016,Swan City SC,465521,FC Miami City,420018,0,0,0,0,0,3,2,5,5,5,1688248800,Ended
USA,"USL W League, Playoffs",2023,5,11401562,North Carolina Courage U23,420041,FC Miami City,420018,1,3,3,3,3,0,0,0,0,0,1688684400,Ended
USA,USL W League,2025,1,13732753,FC Miami City,420018,Miami AC,420046,3,3,6,6,6,1,0,1,1,1,1747857600,Ended
USA,USL W League,2025,1,13506133,FC Miami City,420018,Sporting Jacksonville,1077193,1,0,1,2,2,4,0,4,7,7,1748116800,Ended
USA,USL W League,2025,1,13506197,Brevard SC Riptide,507681,FC Miami City,420018,0,1,1,1,1,0,1,1,1,1,1748728800,Ended
USA,USL W League,2025,1,13888362,Fort Lauderdale United FC II,1091803,FC Miami City,420018,0,3,3,3,3,1,1,2,2,2,1749074400,Ended
USA,USL W League,2025,1,13506267,Kings Hammer FC Sun City,1077200,FC Miami City,420018,2,0,2,2,2,0,0,0,0,0,1749321000,Ended
USA,USL W League,2025,1,13506362,Tallahassee Reckoning,507669,FC Miami City,420018,3,6,9,9,9,0,0,0,0,0,1749942000,Ended
USA,USL W League,2025,1,13506397,FC Miami City,420018,Fort Lauderdale United,1041471,,,,,,,,,,,1750284000,Canceled
USA,USL W League,2025,1,13888353,FC Miami City,420018,Fort Lauderdale United FC II,1091803,0,0,0,0,0,2,3,5,5,5,1750289400,Ended
USA,USL W League,2025,1,13506422,FC Miami City,420018,Brooke House FC,507670,0,2,2,2,2,2,1,3,3,3,1750634100,Ended
USA,USL W League,2025,1,13506471,Miami AC,420046,FC Miami City,420018,0,1,1,1,1,2,3,5,5,5,1750885200,Ended
USA,USL W League,2025,1,13506505,FC Miami City,420018,Brevard SC Riptide,507681,1,1,2,2,2,0,1,1,1,1,1751151000,Ended
USA,USL W League,2026,1,15551967,FC Miami City,420018,Fort Lauderdale United FC II,1091803,0,0,0,0,0,0,0,0,0,0,1779058800,Ended
USA,USL W League,2026,1,15552010,FC Miami City,420018,Brevard SC Riptide,507681,0,0,0,1,1,0,0,0,0,0,1779577200,Ended
USA,USL W League,2026,1,15552151,FC Miami City,420018,Tallahassee Reckoning,507669,0,1,1,1,1,0,1,1,1,1,1780700400,Ended
USA,USL W League,2026,1,15552195,FC Miami City,420018,Miami AC,420046,1,1,2,2,2,0,1,1,1,1,1781046000,Ended
USA,USL W League,2026,1,15552225,Brooke House FC,507670,FC Miami City,420018,0,2,2,2,2,0,2,2,2,2,1781215200,Ended
USA,USL W League,2026,1,15552265,Brevard SC Riptide,507681,FC Miami City,420018,0,1,1,1,1,2,0,2,2,2,1781474400,Ended
USA,USL W League,2026,1,15552293,Sporting Jacksonville II,1091805,FC Miami City,420018,0,,0,0,0,0,,0,0,0,1781726400,Ended
USA,USL W League,2026,1,15552324,FC Miami City,420018,Sporting Jacksonville II,1091805,2,,2,2,2,0,,0,0,0,1781987400,Ended
USA,USL W League,2026,1,15552382,Fort Lauderdale United FC II,1091803,FC Miami City,420018,3,0,3,3,3,1,2,3,3,3,1782331200,Ended
USA,USL W League,2026,1,15552399,Miami AC,420046,FC Miami City,420018,0,0,0,0,0,2,2,4,4,4,1782514800,Ended
USA,USL W League,2022,1,10429470,AC Connecticut,420039,Manhattan SC,420020,,2,2,2,2,,0,0,0,0,1653159600,Ended
USA,USL W League,2022,1,10429488,Queensboro FC,420027,Manhattan SC,420020,,1,1,1,1,,1,1,1,1,1653526800,Ended
USA,USL W League,2022,1,10429517,Manhattan SC,420020,Cedar Stars Academy,420028,,2,2,2,2,,6,6,6,6,1654210800,Ended
USA,USL W League,2022,1,10429526,Manhattan SC,420020,FA Euro New York,420019,,4,4,4,4,,2,2,2,2,1654380000,Ended
USA,USL W League,2022,1,10429541,Manhattan SC,420020,AC Connecticut,420039,,2,2,2,2,,0,0,0,0,1654725600,Ended
USA,USL W League,2022,1,10429560,Westchester Flames,420038,Manhattan SC,420020,,2,2,2,2,,4,4,4,4,1654981200,Ended
USA,USL W League,2022,1,10429607,Manhattan SC,420020,Morris Elite SC,420047,,0,0,0,0,,1,1,1,1,1655676000,Ended
USA,USL W League,2022,1,10401296,FA Euro New York,420019,Manhattan SC,420020,0,,0,0,0,3,,8,8,8,1655933400,Ended
USA,USL W League,2022,1,10401933,Manhattan SC,420020,Queensboro FC,420027,0,,1,1,1,3,,6,6,6,1656183600,Ended
USA,USL W League,2022,1,10401945,Cedar Stars Academy,420028,Manhattan SC,420020,,4,4,4,4,,0,0,0,0,1656374400,Ended
USA,USL W League,2022,1,10428870,Manhattan SC,420020,Westchester Flames,420038,,0,0,0,0,,2,2,2,2,1657317600,Ended
USA,USL W League,2023,1,11102679,Morris Elite SC,420047,Manhattan SC,420020,2,4,6,6,6,1,0,1,1,1,1684369800,Ended
USA,USL W League,2023,1,11102784,Manhattan SC,420020,Cedar Stars Academy,420028,0,0,0,0,0,2,1,3,3,3,1684710000,Ended
USA,USL W League,2023,1,11102824,Manhattan SC,420020,AC Connecticut,420039,3,5,5,5,5,0,1,1,1,1,1684969200,Ended
USA,USL W League,2023,1,11102632,AC Connecticut,420039,Manhattan SC,420020,0,0,0,0,0,0,1,1,1,1,1685575800,Ended
USA,USL W League,2023,1,11102718,Manhattan SC,420020,Paisley Athletic FC,465524,,2,2,2,2,,2,2,2,2,1685833200,Ended
USA,USL W League,2023,1,11102801,FA Euro New York,420019,Manhattan SC,420020,,,,,,,,,,,1686097800,Postponed
USA,USL W League,2023,1,11102889,Manhattan SC,420020,Westchester Flames,420038,0,0,0,0,0,2,0,2,2,2,1686430800,Ended
USA,USL W League,2023,1,11102668,Cedar Stars Academy,420028,Manhattan SC,420020,2,0,2,2,2,1,0,1,1,1,1686785400,Ended
USA,USL W League,2023,1,11102761,Paisley Athletic FC,465524,Manhattan SC,420020,1,0,1,1,1,1,0,1,1,1,1687042800,Ended
USA,USL W League,2023,1,11102901,Manhattan SC,420020,FA Euro New York,420019,0,0,0,0,0,1,1,2,2,2,1687393800,Ended
USA,USL W League,2023,1,11103011,Westchester Flames,420038,Manhattan SC,420020,0,0,0,0,0,1,0,1,1,1,1688245200,Ended
USA,USL W League,2024,1,12101350,Manhattan SC,420020,Paisley Athletic FC,465524,,,,,,,,,,,1715990400,Postponed
USA,USL W League,2024,1,12101382,Cedar Stars Academy,420028,Manhattan SC,420020,2,4,6,6,6,0,0,0,0,0,1716249600,Ended
USA,USL W League,2024,1,12101469,Manhattan SC,420020,Westchester Flames,420038,3,3,3,3,3,1,3,3,3,3,1717192800,Ended
USA,USL W League,2024,1,12101508,Manhattan SC,420020,Morris Elite SC,420047,0,0,0,0,0,1,3,4,4,4,1717459200,Ended
USA,USL W League,2024,1,12101552,Manhattan SC,420020,Cedar Stars Academy,420028,,0,0,0,0,,1,1,1,1,1717884000,Ended
USA,USL W League,2024,1,12101603,Morris Elite SC,420047,Manhattan SC,420020,,10,10,10,10,,0,0,0,0,1718235000,Ended
USA,USL W League,2024,1,12101628,Manhattan SC,420020,AC Connecticut,420039,5,2,7,7,7,2,0,2,2,2,1718488800,Ended
USA,USL W League,2024,1,12344003,Manhattan SC,420020,Paisley Athletic FC,465524,0,0,0,0,0,2,4,4,4,4,1718668800,Ended
USA,USL W League,2024,1,12101672,AC Connecticut,420039,Manhattan SC,420020,3,3,3,3,3,3,4,4,4,4,1718841600,Ended
USA,USL W League,2024,1,12101734,Paisley Athletic FC,465524,Manhattan SC,420020,3,0,3,3,3,0,0,0,0,0,1719444600,Ended
USA,USL W League,2024,1,12101755,Westchester Flames,420038,Manhattan SC,420020,0,2,2,2,2,2,0,2,2,2,1719693000,Ended
USA,USL W League,2025,1,13506123,Cedar Stars Academy,420028,Manhattan SC,420020,1,0,1,1,1,1,0,1,1,1,1747958400,Ended
USA,USL W League,2025,1,13506169,Manhattan SC,420020,Hudson Valley Crusaders,1077209,2,1,3,3,3,2,0,2,2,2,1748473200,Ended
USA,USL W League,2025,1,13506195,AC Connecticut,420039,Manhattan SC,420020,3,2,5,5,5,0,0,0,0,0,1748728800,Ended
USA,USL W League,2025,1,13506247,Morris Elite SC,420047,Manhattan SC,420020,0,3,3,3,3,1,1,2,2,2,1749079800,Ended
USA,USL W League,2025,1,13506405,Manhattan SC,420020,Paisley Athletic FC,465524,0,0,0,0,0,5,1,6,6,6,1750289400,Ended
USA,USL W League,2025,1,13506435,Manhattan SC,420020,AC Connecticut,420039,2,2,4,4,4,3,2,5,5,5,1750546800,Ended
USA,USL W League,2026,1,15552069,Morris Elite SC,420047,Manhattan SC,420020,3,6,9,9,9,0,0,0,0,0,1779924600,Ended
USA,USL W League,2026,1,15552108,Paisley Athletic FC,465524,Manhattan SC,420020,3,1,4,4,4,0,0,0,0,0,1780261200,Ended
USA,USL W League,2026,1,15552246,Manhattan SC,420020,Paisley Athletic FC,465524,1,0,1,1,1,4,4,8,8,8,1781384400,Ended
USA,USL W League,2026,1,15552285,Cedar Stars Academy,420028,Manhattan SC,420020,2,4,6,6,6,0,1,1,1,1,1781654400,Ended
USA,USL W League,2026,1,15552387,Manhattan SC,420020,Morris Elite SC,420047,0,1,1,1,1,0,2,2,2,2,1782343800,Ended
USA,USL W League,2026,1,15552436,Manhattan SC,420020,Cedar Stars Academy,420028,0,3,3,3,3,1,1,2,2,2,1782673200,Ended
USA,USL W League,2022,1,10429473,Christos FC,420023,Eagle FC,420022,,3,3,3,3,,2,2,2,2,1653166800,Ended
USA,USL W League,2022,1,10429491,Eagle FC,420022,Patuxent Football Athletics,420048,,1,1,1,1,,0,0,0,0,1653694200,Ended
USA,USL W League,2022,1,10429506,Eagle FC,420022,Northern Virginia FC,420025,,2,2,2,2,,1,1,1,1,1654038000,Ended
USA,USL W League,2022,1,10429532,Patuxent Football Athletics,420048,Eagle FC,420022,,3,3,3,3,,2,2,2,2,1654459200,Ended
USA,USL W League,2022,1,10429570,Eagle FC,420022,Mclean Soccer,420024,,0,0,0,0,,3,3,3,3,1655067600,Ended
USA,USL W League,2022,1,10401298,Eagle FC,420022,Christos FC,420023,1,,1,1,1,0,,3,3,3,1655938800,Ended
USA,USL W League,2022,1,10401942,Northern Virginia FC,420025,Eagle FC,420022,2,1,3,3,3,1,2,3,3,3,1656279000,Ended
USA,USL W League,2022,1,10413215,Eagle FC,420022,Northern Virginia FC,420025,2,3,5,5,5,0,0,0,0,0,1656716400,Ended
USA,USL W League,2022,1,10424473,Christos FC,420023,Eagle FC,420022,2,4,4,4,4,0,0,0,0,0,1657148400,Ended
USA,USL W League,2022,1,10429706,Mclean Soccer,420024,Eagle FC,420022,,6,6,6,6,,1,1,1,1,1657402200,Ended
USA,USL W League,2023,1,11102735,Eagle FC,420022,Northern Virginia FC,420025,3,0,3,3,3,0,1,1,1,1,1684618200,Ended
USA,USL W League,2023,1,11102866,Eagle FC,420022,Patuxent Football Athletics,420048,4,4,8,8,8,0,1,1,1,1,1685057400,Ended
USA,USL W League,2023,1,11102573,Virginia Marauders FC,465510,Eagle FC,420022,0,0,0,0,0,2,1,3,3,3,1685316600,Ended
USA,USL W League,2023,1,11102628,Eagle FC,420022,Christos FC,420023,0,2,2,2,2,1,0,1,1,1,1685574000,Ended
USA,USL W League,2023,1,11102751,Mclean Soccer,420024,Eagle FC,420022,0,2,2,2,2,3,0,3,3,3,1685912400,Ended
USA,USL W League,2023,1,11102830,Eagle FC,420022,Christos FC,420023,,,,,,,,,,,1686178800,Postponed
USA,USL W League,2023,1,11102584,Northern Virginia FC,420025,Eagle FC,420022,0,0,0,0,0,1,3,4,4,4,1686517200,Ended
USA,USL W League,2023,1,11102675,Eagle FC,420022,Mclean Soccer,420024,1,1,2,2,2,1,0,1,1,1,1686785400,Ended
USA,USL W League,2023,1,11102764,Patuxent Football Athletics,420048,Eagle FC,420022,0,0,0,0,0,2,4,6,6,6,1687042800,Ended
USA,USL W League,2023,1,11102859,Eagle FC,420022,Virginia Marauders FC,465510,3,0,3,3,3,0,0,0,0,0,1687386600,Ended
USA,USL W League,2023,1,11476711,Eagle FC,420022,Christos FC,420023,,3,3,3,3,,4,4,4,4,1687561200,Ended
USA,USL W League,2023,1,11102947,Virginia Marauders FC,465510,Eagle FC,420022,0,0,0,0,0,0,1,1,1,1,1687726800,Ended
USA,USL W League,2023,1,11102994,Christos FC,420023,Eagle FC,420022,0,0,0,0,0,2,0,2,2,2,1688167800,Ended
USA,"USL W League, Playoffs",2023,5,11403111,Eagle FC,420022,Christos FC,420023,2,0,2,2,2,1,0,1,1,1,1688770800,Ended
USA,"USL W League, Playoffs",2023,27,11418155,Eagle FC,420022,Morris Elite SC,420047,0,6,6,6,6,0,0,0,0,0,1688938200,Ended
USA,"USL W League, Playoffs",2023,28,11424055,North Carolina Courage U23,420041,Eagle FC,420022,3,1,4,4,4,0,1,1,1,1,1689375600,Ended
USA,USL W League,2024,1,12101385,Eagle FC,420022,Patuxent Football Athletics,420048,6,5,11,11,11,0,0,0,0,0,1716332400,Ended
USA,USL W League,2024,1,12101422,Eagle FC,420022,Charlottesville Blues FC,507675,3,,,3,3,0,,,0,0,1716933600,Will continue
USA,USL W League,2024,1,12101455,Virginia Marauders FC,465510,Eagle FC,420022,,,,,,,,,,,1717021800,Postponed
USA,USL W League,2024,1,12101484,Patuxent Football Athletics,420048,Eagle FC,420022,0,0,0,0,0,1,4,5,5,5,1717277400,Ended
USA,USL W League,2024,1,12380580,Virginia Marauders FC,465510,Eagle FC,420022,0,1,1,1,1,1,2,3,3,3,1717714800,Ended
USA,USL W League,2024,1,12101554,Charlottesville Blues FC,507675,Eagle FC,420022,0,0,0,0,0,2,2,4,4,4,1717887600,Ended
USA,USL W League,2024,1,12101588,Christos FC,420023,Eagle FC,420022,1,2,3,3,3,2,1,3,3,3,1718233200,Ended
USA,USL W League,2024,1,12101626,Eagle FC,420022,Richmond IVY,507671,1,1,2,2,2,0,0,0,0,0,1718488800,Ended
USA,USL W League,2024,1,12101651,Eagle FC,420022,Virginia Marauders FC,465510,1,1,2,2,2,0,1,1,1,1,1718751600,Ended
USA,USL W League,2024,1,12101688,Richmond IVY,507671,Eagle FC,420022,2,0,2,2,2,0,0,0,0,0,1719010800,Ended
USA,USL W League,2024,1,12101732,Northern Virginia FC,420025,Eagle FC,420022,0,0,0,0,0,1,0,1,1,1,1719442800,Ended
USA,USL W League,2024,1,12101759,Eagle FC,420022,Northern Virginia FC,420025,3,0,3,3,3,0,0,0,0,0,1719700200,Ended
USA,USL W League,2025,1,13506080,Virginia Marauders FC,465510,Eagle FC,420022,0,0,0,0,0,0,1,1,1,1,1747519200,Ended
USA,USL W League,2025,1,13506153,Northern Virginia FC,420025,Eagle FC,420022,1,1,2,2,2,1,3,4,4,4,1748210400,Ended
USA,USL W League,2025,1,13506252,Patuxent Football Athletics,420048,Eagle FC,420022,0,0,0,0,0,2,4,6,6,6,1749083400,Ended
USA,USL W League,2025,1,13506294,Northern Virginia FC,420025,Eagle FC,420022,1,2,3,3,3,1,1,2,2,2,1749420000,Ended
USA,USL W League,2025,1,13506370,Eagle FC,420022,Northern Virginia FC,420025,1,0,1,1,1,0,0,0,0,0,1750021200,Ended
USA,USL W League,2025,1,13506452,Eagle FC,420022,Patuxent Football Athletics,420048,2,1,3,3,3,0,0,0,0,0,1750723200,Ended
USA,USL W League,2025,1,13506500,Eagle FC,420022,Virginia Marauders FC,465510,0,2,2,2,2,1,2,3,3,3,1751144400,Ended
USA,"USL W League, Playoffs",2025,,14096665,North Carolina Courage U23,420041,Eagle FC,420022,1,1,2,2,2,1,0,1,1,1,1751576400,Ended
USA,USL W League,2026,1,15551972,Patuxent Football Athletics,420048,Eagle FC,420022,0,0,0,0,0,5,5,10,10,10,1779051600,Ended
USA,USL W League,2026,1,15552058,Eagle FC,420022,Loudoun United FC,1172251,2,3,5,5,5,0,0,0,0,0,1779922800,Ended
USA,USL W League,2026,1,15552127,Eagle FC,420022,Loudoun United FC,1172251,0,3,3,3,3,0,0,0,0,0,1780527600,Ended
USA,USL W League,2026,1,15552180,Loudoun United FC,1172251,Eagle FC,420022,0,0,0,0,0,0,2,2,2,2,1780865700,Ended
USA,USL W League,2026,1,15552213,Eagle FC,420022,Northern Virginia FC,420025,3,0,3,3,3,0,1,1,1,1,1781132400,Ended
USA,USL W League,2026,1,15552270,Eagle FC,420022,Patuxent Football Athletics,420048,10,3,13,13,13,0,0,0,0,0,1781470800,Ended
USA,USL W League,2026,1,15552372,Northern Virginia FC,420025,Eagle FC,420022,1,0,1,1,1,4,1,5,5,5,1782334800,Ended
USA,"USL W League, Playoffs",2026,97,16412234,Virginia Development Academy,1172247,Eagle FC,420022,0,0,0,0,0,0,1,1,1,1,1783105200,Ended
USA,"USL W League, Playoffs",2026,97,16446308,Vermont Green,1172253,Eagle FC,420022,2,0,2,2,2,0,0,0,0,0,1783288800,Ended
USA,USL W League,2022,1,10429456,Northern Virginia FC,420025,Mclean Soccer,420024,,3,3,3,3,,4,4,4,4,1652659200,Ended
USA,USL W League,2022,1,10429478,Patuxent Football Athletics,420048,Northern Virginia FC,420025,,3,3,3,3,,2,2,2,2,1653255000,Ended
USA,USL W League,2022,1,10429498,Northern Virginia FC,420025,Christos FC,420023,,1,1,1,1,,1,1,1,1,1653773400,Ended
USA,USL W League,2022,1,10429571,Northern Virginia FC,420025,Patuxent Football Athletics,420048,,0,0,0,0,,1,1,1,1,1655072100,Ended
USA,USL W League,2022,1,10429601,Christos FC,420023,Northern Virginia FC,420025,,5,5,5,5,,1,1,1,1,1655593200,Ended
USA,USL W League,2022,1,10401299,Mclean Soccer,420024,Northern Virginia FC,420025,1,2,3,3,3,0,0,0,0,0,1655938800,Ended
USA,USL W League,2022,1,10424364,Northern Virginia FC,420025,Mclean Soccer,420024,0,1,1,1,1,0,0,0,0,0,1657141200,Ended
USA,USL W League,2023,1,11102568,Virginia Marauders FC,465510,Northern Virginia FC,420025,0,1,1,1,1,0,0,0,0,0,1683415800,Ended
USA,USL W League,2023,1,11102601,Northern Virginia FC,420025,Mclean Soccer,420024,,,,,,,,,,,1684011600,Postponed
USA,USL W League,2023,1,11102828,Mclean Soccer,420024,Northern Virginia FC,420025,2,7,7,7,7,0,0,0,0,0,1684971000,Ended
USA,USL W League,2023,1,11102892,Northern Virginia FC,420025,Christos FC,420023,3,1,4,4,4,0,0,0,0,0,1685221200,Ended
USA,USL W League,2023,1,11102612,Northern Virginia FC,420025,Virginia Marauders FC,465510,,,,,,,,,,,1685566800,Postponed
USA,USL W League,2023,1,11102845,Patuxent Football Athletics,420048,Northern Virginia FC,420025,,,,,,,,,,,1686184200,Postponed
USA,USL W League,2023,1,11325474,Northern Virginia FC,420025,Virginia Marauders FC,465510,0,2,2,2,2,0,1,1,1,1,1686339000,Ended
USA,USL W League,2023,1,11102671,Northern Virginia FC,420025,Virginia Marauders FC,465510,0,3,3,3,3,0,0,0,0,0,1686785400,Ended
USA,USL W League,2023,1,11102753,Christos FC,420023,Northern Virginia FC,420025,1,5,6,6,6,1,0,1,1,1,1687039200,Ended
USA,USL W League,2023,1,11102852,Northern Virginia FC,420025,Patuxent Football Athletics,420048,0,0,0,0,0,0,0,0,0,0,1687381200,Ended
USA,USL W League,2023,1,11476717,Northern Virginia FC,420025,Mclean Soccer,420024,,1,1,1,1,,0,0,0,0,1687563000,Ended
USA,USL W League,2023,1,11103014,Patuxent Football Athletics,420048,Northern Virginia FC,420025,1,1,2,2,2,3,1,4,4,4,1688248800,Ended
USA,USL W League,2024,1,12101359,Northern Virginia FC,420025,Patuxent Football Athletics,420048,5,5,10,10,10,0,1,1,1,1,1716073200,Ended
USA,USL W League,2024,1,12101412,Virginia Marauders FC,465510,Northern Virginia FC,420025,2,3,3,3,3,0,1,1,1,1,1716584400,Ended
USA,USL W League,2024,1,12101450,Northern Virginia FC,420025,Richmond IVY,507671,0,1,1,1,1,2,1,3,3,3,1717016400,Ended
USA,USL W League,2024,1,12101480,Charlottesville Blues FC,507675,Northern Virginia FC,420025,0,0,0,0,0,0,1,1,1,1,1717275600,Ended
USA,USL W League,2024,1,12101518,Christos FC,420023,Northern Virginia FC,420025,,0,0,0,0,,3,3,3,3,1717614000,Ended
USA,USL W League,2024,1,12101574,Northern Virginia FC,420025,Christos FC,420023,0,0,0,0,0,0,2,2,2,2,1717974000,Ended
USA,USL W League,2024,1,12101616,Northern Virginia FC,420025,Virginia Marauders FC,465510,1,0,1,1,1,2,1,3,3,3,1718578800,Ended
USA,USL W League,2024,1,12101707,Patuxent Football Athletics,420048,Northern Virginia FC,420025,,0,0,0,0,,9,9,9,9,1719180000,Ended
USA,USL W League,2025,1,13506107,Patuxent Football Athletics,420048,Northern Virginia FC,420025,,,,,,,,,,,1747864800,Postponed
USA,USL W League,2025,1,13927147,Patuxent Football Athletics,420048,Northern Virginia FC,420025,1,0,1,1,1,4,1,5,5,5,1748469600,Ended
USA,USL W League,2025,1,13506310,Northern Virginia FC,420025,Patuxent Football Athletics,420048,7,2,9,9,9,0,0,0,0,0,1749675600,Ended
USA,USL W League,2025,1,13506403,Northern Virginia FC,420025,Virginia Marauders FC,465510,1,2,3,3,3,0,0,0,0,0,1750284000,Ended
USA,USL W League,2025,1,13506426,Virginia Marauders FC,465510,Northern Virginia FC,420025,1,1,2,2,2,0,2,2,2,2,1750543200,Ended
USA,USL W League,2025,1,13506472,Patuxent Football Athletics,420048,Northern Virginia FC,420025,0,0,0,0,0,0,3,3,3,3,1750888800,Ended
USA,USL W League,2026,1,15551969,Loudoun United FC,1172251,Northern Virginia FC,420025,1,2,3,3,3,0,2,2,2,2,1778972400,Ended
USA,USL W League,2026,1,15552037,Northern Virginia FC,420025,Loudoun United FC,1172251,1,0,1,1,1,0,2,2,2,2,1779665400,Ended
USA,USL W League,2026,1,15552089,Loudoun United FC,1172251,Northern Virginia FC,420025,0,0,0,0,0,2,2,4,4,4,1780174800,Ended
USA,USL W League,2026,1,15552123,Patuxent Football Athletics,420048,Northern Virginia FC,420025,1,1,2,2,2,2,3,5,5,5,1780520400,Ended
USA,USL W League,2026,1,15552292,Northern Virginia FC,420025,Patuxent Football Athletics,420048,1,1,2,2,2,0,0,0,0,0,1781650800,Ended
USA,USL W League,2026,1,15552424,Northern Virginia FC,420025,Patuxent Football Athletics,420048,5,5,10,10,10,0,0,0,0,0,1782684000,Ended
USA,USL W League,2022,1,10429446,Flint City AFC,420035,AFC Ann Arbor,420026,,4,4,4,4,,2,2,2,2,1651964400,Ended
USA,USL W League,2022,1,10429450,Kings Hammer FC,420159,AFC Ann Arbor,420026,,1,1,1,1,,3,3,3,3,1652482800,Ended
USA,USL W League,2022,1,10429476,AFC Ann Arbor,420026,Kalamazoo FC,420044,,3,3,3,3,,0,0,0,0,1653249600,Ended
USA,USL W League,2022,1,10429499,AFC Ann Arbor,420026,Indy Eleven,420242,,2,2,2,2,,2,2,2,2,1653780600,Ended
USA,USL W League,2022,1,10429515,AFC Ann Arbor,420026,Detroit City FC,420049,,1,1,1,1,,0,0,0,0,1654126200,Ended
USA,USL W League,2022,1,10429554,AFC Ann Arbor,420026,Racing Louisville FC,420851,,2,2,2,2,,2,2,2,2,1654903800,Ended
USA,USL W League,2022,1,10429584,Detroit City FC,420049,AFC Ann Arbor,420026,,2,2,2,2,,1,1,1,1,1655335800,Ended
USA,USL W League,2022,1,10429604,AFC Ann Arbor,420026,Flint City AFC,420035,,3,3,3,3,,0,0,0,0,1655595000,Ended
USA,USL W League,2022,1,10429610,Midwest United FC,420036,AFC Ann Arbor,420026,,3,3,3,3,,1,1,1,1,1655762400,Ended
USA,USL W League,2022,1,10401300,Racing Louisville FC,420851,AFC Ann Arbor,420026,,0,0,0,0,,0,0,0,0,1655938800,Ended
USA,USL W League,2022,1,10401938,Kalamazoo FC,420044,AFC Ann Arbor,420026,,1,1,1,1,,3,3,3,3,1656198000,Ended
USA,USL W League,2022,1,10429709,AFC Ann Arbor,420026,Midwest United FC,420036,,,2,2,2,,,0,0,0,1657409400,Ended
USA,USL W League,2023,1,11102562,AFC Ann Arbor,420026,Flint City AFC,420035,1,0,1,1,1,2,3,5,5,5,1683414000,Ended
USA,USL W League,2023,1,11102629,AFC Ann Arbor,420026,Kalamazoo FC,420044,1,2,3,2,2,0,1,1,1,1,1684092600,Ended
USA,USL W League,2023,1,11102781,Kalamazoo FC,420044,AFC Ann Arbor,420026,1,1,2,2,2,0,2,2,2,2,1684710000,Ended
USA,USL W League,2023,1,11102880,Flint City AFC,420035,AFC Ann Arbor,420026,1,5,6,6,6,1,1,2,2,2,1685142000,Ended
USA,USL W League,2023,1,11102566,AFC Ann Arbor,420026,Cleveland Force SC,465505,1,3,3,3,3,2,2,2,2,2,1685300400,Ended
USA,USL W League,2023,1,11102729,Detroit City FC,420049,AFC Ann Arbor,420026,2,2,4,4,4,0,1,1,1,1,1685835000,Ended
USA,USL W League,2023,1,11102827,Cleveland Force SC,465505,AFC Ann Arbor,420026,0,0,0,0,0,0,1,1,1,1,1686178800,Ended
USA,USL W League,2023,1,11102574,Midwest United FC,420036,AFC Ann Arbor,420026,0,1,1,1,1,1,0,1,1,1,1686510000,Ended
USA,USL W League,2023,1,11102872,AFC Ann Arbor,420026,Cleveland Force SC,465505,0,1,1,1,1,0,0,0,0,0,1687388400,Ended
USA,USL W League,2023,1,11102949,Kalamazoo FC,420044,AFC Ann Arbor,420026,3,0,3,3,3,0,0,0,0,0,1687726800,Ended
USA,USL W League,2023,1,11102968,AFC Ann Arbor,420026,Midwest United FC,420036,0,0,0,0,0,0,1,1,1,1,1688079600,Ended
USA,USL W League,2023,1,11103021,AFC Ann Arbor,420026,Detroit City FC,420049,0,0,0,0,0,4,2,6,6,6,1688252400,Ended
USA,USL W League,2024,1,12101335,Kalamazoo FC,420044,AFC Ann Arbor,420026,0,1,1,1,1,1,0,1,1,1,1715554800,Ended
USA,USL W League,2024,1,12101371,AFC Ann Arbor,420026,Kalamazoo FC,420044,1,0,1,1,1,0,0,0,0,0,1716145200,Ended
USA,USL W League,2024,1,12101414,AFC Ann Arbor,420026,Cleveland Force SC,465505,3,3,3,3,3,0,1,1,1,1,1716588000,Ended
USA,USL W League,2024,1,12101449,Michiana Fũtbol Club,507677,AFC Ann Arbor,420026,0,1,1,1,1,1,2,3,3,3,1717023600,Ended
USA,USL W League,2024,1,12101500,AFC Ann Arbor,420026,Midwest United FC,420036,0,0,0,0,0,1,1,1,1,1,1717354800,Ended
USA,USL W League,2024,1,12101539,Midwest United FC,420036,AFC Ann Arbor,420026,3,1,4,4,4,0,1,1,1,1,1717714800,Ended
USA,USL W League,2024,1,12101548,Detroit City FC,420049,AFC Ann Arbor,420026,3,1,4,4,4,1,0,1,1,1,1717876800,Ended
USA,USL W League,2024,1,12101598,AFC Ann Arbor,420026,Flint City AFC,420035,0,0,0,0,0,0,1,1,1,1,1718233200,Ended
USA,USL W League,2024,1,12101639,AFC Ann Arbor,420026,Michiana Fũtbol Club,507677,6,8,8,8,8,1,2,2,2,2,1718564400,Ended
USA,USL W League,2024,1,12101691,Cleveland Force SC,465505,AFC Ann Arbor,420026,0,1,1,1,1,0,0,0,0,0,1719079200,Ended
USA,USL W League,2024,1,12101749,Flint City AFC,420035,AFC Ann Arbor,420026,0,0,0,0,0,3,0,3,3,3,1719617400,Ended
USA,USL W League,2024,1,12101771,AFC Ann Arbor,420026,Detroit City FC,420049,0,0,0,0,0,1,3,3,3,3,1719774000,Ended
USA,USL W League,2025,1,13506053,AFC Ann Arbor,420026,Union FC Macomb,1077190,0,1,2,2,2,0,2,1,1,1,1746831600,Ended
